id,filtered_words,features,label_indexed
R159,"[candidate, meet, lot, move., star, total, simply., experts, discuss, ongoing, developments, economic, growth.]","(262144,[67288,72462,90058,105232,153524,176551,177466,179888,192742,196975,213314,226582,245599],[2.7200985396183848,0.6871770135734415,2.920769235080536,4.830311739964974,3.914021008090819,4.42484663185681,0.691153161953081,5.523458920524919,0.6832166123573445,0.691153161953081,4.42484663185681,4.019381523748645,4.137164559405029])",1.0
R029,"[performance, newspaper, laugh, always, bar, consider., mention, painting, article, thank, work, interest., experts, discuss, ongoing, developments, economic, growth.]","(262144,[34343,43071,57226,61734,67288,72462,79779,81783,90058,97914,111892,128695,177466,183547,192742,196975,208838,241735],[4.42484663185681,4.830311739964974,4.42484663185681,4.019381523748645,2.7200985396183848,0.6871770135734415,3.8187108282864943,3.8187108282864943,2.920769235080536,3.8187108282864943,4.270695952029551,5.117993812416755,0.691153161953081,4.607168188650764,0.6832166123573445,0.691153161953081,3.5085558999826545,3.914021008090819])",1.0
R126,"[look, fast, south, media, single, audience, range., lead, speech, collection, black., marriage, reason, social., rate, base, hospital, purpose, man, visit, while., experts, discuss, ongoing, developments, research.]","(262144,[3657,12103,17737,46806,68685,72462,78833,79697,92419,93722,105167,109753,113503,120418,136176,157120,177466,185228,192742,194681,195421,196975,206426,212560,223763,236565],[4.137164559405029,5.117993812416755,5.117993812416755,3.914021008090819,4.42484663185681,0.6871770135734415,4.270695952029551,4.42484663185681,5.117993812416755,2.8844015909096608,5.523458920524919,4.42484663185681,4.137164559405029,4.42484663185681,4.019381523748645,3.8187108282864943,0.691153161953081,3.8187108282864943,0.6832166123573445,4.270695952029551,4.019381523748645,0.691153161953081,4.019381523748645,4.137164559405029,4.42484663185681,4.270695952029551])",1.0
R132,"[enough, side, allow, listen, phone, keep., experts, discuss, ongoing, developments, education.]","(262144,[2325,6122,72462,84087,113004,128317,177466,189827,192742,196975,199991],[4.137164559405029,4.270695952029551,0.6871770135734415,5.117993812416755,4.019381523748645,4.137164559405029,0.691153161953081,4.42484663185681,0.6832166123573445,0.691153161953081,2.6330871626287546])",1.0
R025,"[good, clear, budget, stop., society, exactly, important, both., middle, finish, second, figure., experts, discuss, ongoing, developments, election.]","(262144,[3866,15391,21894,41348,69650,72462,79160,113432,170555,177466,192742,195055,196645,196975,222903,227040,246711],[4.830311739964974,4.42484663185681,3.7316994512968646,2.7508701982851385,3.914021008090819,0.6871770135734415,4.42484663185681,4.830311739964974,4.270695952029551,0.691153161953081,0.6832166123573445,2.5530444549552183,4.607168188650764,0.691153161953081,4.830311739964974,4.607168188650764,4.270695952029551])",1.0
F214,"[decide, wide, sure, sign, agreement, movie., wall, condition, place, federal, computer., —, shocking, claims, secret, cure, surface, internet.]","(262144,[3665,35623,38308,38426,56101,70998,76162,84640,92891,134125,185021,188235,198400,206596,211529,237937,250372,260452],[0.6871770135734415,0.691153161953081,3.7316994512968646,0.691153161953081,4.42484663185681,4.270695952029551,0.691153161953081,3.8187108282864943,2.5530444549552183,3.914021008090819,4.270695952029551,4.42484663185681,0.691153161953081,3.8187108282864943,4.137164559405029,4.830311739964974,2.5530444549552183,4.607168188650764])",0.0
R177,"[speech, fear, pretty, moment, crime, sea., organization, material, perhaps, start, official, within., experts, discuss, ongoing, developments, policy.]","(262144,[16004,23071,33803,43700,44133,46806,72462,90683,122832,126783,132505,140532,168503,177466,192742,196975,202921],[3.914021008090819,4.137164559405029,3.914021008090819,4.830311739964974,4.42484663185681,3.914021008090819,0.6871770135734415,4.270695952029551,2.8154087194227095,4.137164559405029,4.607168188650764,4.270695952029551,5.117993812416755,0.691153161953081,0.6832166123573445,0.691153161953081,4.607168188650764])",1.0
R196,"[decide, street, deal, test., wrong, new, several, finally, hour, nearly, war., experts, discuss, ongoing, developments, budget, report.]","(262144,[6034,7625,30600,56101,70292,72462,89833,98431,134000,139371,165865,177466,192742,195055,196975,201440,241149],[4.019381523748645,4.270695952029551,2.661258039595451,4.42484663185681,3.7316994512968646,0.6871770135734415,3.8187108282864943,3.914021008090819,5.117993812416755,3.6516567436233283,4.137164559405029,0.691153161953081,0.6832166123573445,2.5530444549552183,0.691153161953081,4.019381523748645,5.117993812416755])",1.0
R135,"[face, institution, mouth., somebody, choose, across, each., experts, discuss, ongoing, developments, budget, report.]","(262144,[13971,30600,53307,72462,109082,142418,152065,177466,192742,195055,196975,227669,247394],[4.607168188650764,2.661258039595451,3.914021008090819,0.6871770135734415,4.607168188650764,4.137164559405029,4.019381523748645,0.691153161953081,0.6832166123573445,2.5530444549552183,0.691153161953081,5.117993812416755,4.270695952029551])",1.0
F152,"[official, hit, choice, dinner., finally, country, lay, open., —, shocking, claims, government, cover-up, surface, internet.]","(262144,[3665,7625,25326,35623,38426,44133,56627,59317,76162,114972,132517,138667,139109,163886,198400],[0.6871770135734415,4.270695952029551,5.523458920524919,0.691153161953081,0.691153161953081,4.42484663185681,2.8844015909096608,4.019381523748645,0.691153161953081,4.42484663185681,2.997730276216664,4.137164559405029,5.117993812416755,4.607168188650764,0.691153161953081])",0.0
F180,"[likely, bar, court, light, event., modern, attention, floor., cost, push, coach, student., —, shocking, claims, secret, cure, surface, internet.]","(262144,[3665,16293,21080,23832,31064,35623,38426,73914,76162,92891,109208,111892,146794,198400,199951,210331,212368,237210,250372],[0.6871770135734415,4.137164559405029,4.830311739964974,4.42484663185681,4.019381523748645,0.691153161953081,0.691153161953081,4.42484663185681,0.691153161953081,2.5530444549552183,4.42484663185681,4.270695952029551,4.42484663185681,0.691153161953081,5.117993812416755,4.830311739964974,4.270695952029551,3.914021008090819,2.5530444549552183])",0.0
F003,"[ask, reality, unit, prove, sit, relate., behind, open, people, inside, mouth., —, shocking, claims, secret, cure, surface, internet.]","(262144,[3665,13971,35623,38426,38698,43583,51576,56194,68538,76162,90723,92891,169527,185559,198400,208632,250372,250430],[0.6871770135734415,4.607168188650764,0.691153161953081,0.691153161953081,4.137164559405029,3.577548771469606,4.607168188650764,3.914021008090819,4.019381523748645,0.691153161953081,4.137164559405029,2.5530444549552183,4.019381523748645,3.8187108282864943,0.691153161953081,5.117993812416755,2.5530444549552183,4.019381523748645])",0.0
F244,"[people, project, worker, recently, space, party., car, protect, personal., trade, always, history, group, sure, receive, modern., leg, fish, suffer, score, experience, happen, wrong., —, shocking, claims, celebrity, scandal, surface, internet.]","(262144,[3665,8985,25838,35623,38426,45252,50886,55875,68723,71578,76162,79779,87567,93444,120594,134125,134992,141062,155607,179671,181561,185559,189056,191321,198400,214532,220547,231746,253913,257982],[0.6871770135734415,5.117993812416755,2.849310271098391,0.691153161953081,0.691153161953081,3.914021008090819,4.019381523748645,4.019381523748645,4.42484663185681,4.019381523748645,0.691153161953081,3.8187108282864943,4.42484663185681,4.137164559405029,3.7316994512968646,3.914021008090819,4.270695952029551,5.523458920524919,3.8187108282864943,4.270695952029551,2.849310271098391,3.8187108282864943,3.914021008090819,4.830311739964974,0.691153161953081,5.523458920524919,4.137164559405029,4.137164559405029,3.914021008090819,4.830311739964974])",0.0
F194,"[south, free, science, various, quickly., letter, claim, lawyer, nearly, thus., —, shocking, claims, immortal, jellyfish, surface, internet.]","(262144,[3114,3665,6034,23209,35623,38426,52306,76162,85085,136176,160983,162913,166372,190787,198132,198400,237761],[4.830311739964974,0.6871770135734415,4.019381523748645,4.42484663185681,0.691153161953081,0.691153161953081,2.7508701982851385,0.691153161953081,3.6516567436233283,4.019381523748645,4.019381523748645,5.523458920524919,2.7508701982851385,4.137164559405029,4.270695952029551,0.691153161953081,5.117993812416755])",0.0
R044,"[peace, left, peace, house, authority, after., experts, discuss, ongoing, developments, policy.]","(262144,[13784,55865,72462,122832,170414,177466,192742,196975,211756,244119],[4.137164559405029,8.84969326371362,0.6871770135734415,2.8154087194227095,4.42484663185681,0.691153161953081,0.6832166123573445,0.691153161953081,4.019381523748645,5.117993812416755])",1.0
R141,"[democratic, guess, level, something, drop., much, son, increase, participant, professor., yard, computer, military, official, write, finally, because., experts, discuss, ongoing, developments, economic, growth.]","(262144,[7625,26020,36456,44133,47819,57058,58028,63045,67288,72462,76764,84644,90058,105729,132215,146341,153174,155001,177466,189716,192742,196975,229979],[4.270695952029551,5.117993812416755,4.019381523748645,4.42484663185681,3.914021008090819,4.830311739964974,5.523458920524919,3.914021008090819,2.7200985396183848,0.6871770135734415,4.137164559405029,4.137164559405029,2.920769235080536,4.137164559405029,4.607168188650764,4.019381523748645,4.270695952029551,4.830311739964974,0.691153161953081,3.914021008090819,0.6832166123573445,0.691153161953081,4.137164559405029])",1.0
R188,"[far, full, around, decision., six, cover, president, better, speak, expert, fine., experts, discuss, ongoing, developments, climate, change.]","(262144,[72462,73499,100985,116961,147164,151393,153178,165678,177466,185509,185928,192742,196975,235375,238500,247026,254661],[0.6871770135734415,2.7508701982851385,4.607168188650764,5.117993812416755,4.019381523748645,4.607168188650764,4.607168188650764,3.914021008090819,0.691153161953081,2.849310271098391,4.270695952029551,0.6832166123573445,0.691153161953081,4.607168188650764,4.830311739964974,3.6516567436233283,5.117993812416755])",1.0
F010,"[another, early, drug., support, budget, however, home, deal., seven, peace, point, smile, audience, type., —, shocking, claims, aliens, surface, internet.]","(262144,[3665,17893,35623,38202,38426,55865,76162,142239,143572,148880,157865,167004,177817,178266,187436,195055,198400,212560,221310,253382],[0.6871770135734415,4.270695952029551,0.691153161953081,4.019381523748645,0.691153161953081,4.42484663185681,0.691153161953081,4.42484663185681,4.830311739964974,4.270695952029551,4.019381523748645,5.523458920524919,4.019381523748645,2.958509563063383,4.019381523748645,2.5530444549552183,0.691153161953081,4.137164559405029,4.830311739964974,4.42484663185681])",0.0
R106,"[need, arm, try, will., wide, put, defense, card, edge, choose, rise, religious., answer, cover., experts, discuss, ongoing, developments, economic, growth.]","(262144,[1968,54176,67288,72462,77751,82035,83161,85281,90058,100919,109082,133468,177466,189843,192742,196975,206596,213605,232384,255360],[4.137164559405029,4.137164559405029,2.7200985396183848,0.6871770135734415,4.42484663185681,4.137164559405029,4.019381523748645,4.42484663185681,2.920769235080536,3.914021008090819,4.607168188650764,5.523458920524919,0.691153161953081,5.117993812416755,0.6832166123573445,0.691153161953081,3.8187108282864943,4.019381523748645,4.019381523748645,4.607168188650764])",1.0
R049,"[institution, find, identify, consider, money., consider, may, baby, article, try, clearly, buy, blood., experts, discuss, ongoing, developments, research.]","(262144,[10617,33400,53307,61734,72462,91192,91878,93722,176996,177466,187359,192742,196975,213605,213760,244269,258526],[4.42484663185681,8.541391904059102,3.914021008090819,4.019381523748645,0.6871770135734415,4.137164559405029,4.019381523748645,2.8844015909096608,3.577548771469606,0.691153161953081,4.137164559405029,0.6832166123573445,0.691153161953081,4.019381523748645,3.914021008090819,4.830311739964974,4.019381523748645])",1.0
R144,"[reason, employee, american, send., method, budget, economic, brother, wish., might, else, human, war., experts, discuss, ongoing, developments, budget, report.]","(262144,[8500,27776,30600,31903,67288,67562,72462,134303,138836,157120,177466,192742,195055,196975,223980,241149,249411,256468],[4.42484663185681,5.523458920524919,2.661258039595451,5.523458920524919,2.7200985396183848,4.137164559405029,0.6871770135734415,4.42484663185681,3.914021008090819,3.8187108282864943,0.691153161953081,0.6832166123573445,5.1060889099104365,0.691153161953081,5.523458920524919,5.117993812416755,4.270695952029551,4.019381523748645])",1.0
F199,"[half, size, attorney, season, hair., report, likely, must, hotel, whom., want, car, occur, give., —, shocking, claims, celebrity, scandal, surface, internet.]","(262144,[3665,15313,16293,17252,25838,35623,38426,55270,71578,72165,73241,76162,91031,124415,129900,164295,181561,190256,191864,198400,229407],[0.6871770135734415,4.137164559405029,4.137164559405029,4.019381523748645,2.849310271098391,0.691153161953081,0.691153161953081,4.270695952029551,4.019381523748645,4.019381523748645,4.270695952029551,0.691153161953081,3.914021008090819,5.117993812416755,5.523458920524919,5.523458920524919,2.849310271098391,4.607168188650764,4.42484663185681,0.691153161953081,3.8187108282864943])",0.0
F215,"[stuff, international., town, explain, recent, fast, generation., blue, name, care, tend, sea., —, shocking, claims, secret, cure, surface, internet.]","(262144,[3665,30278,35119,35623,38426,43700,76162,79207,81210,89725,92891,99179,103048,109230,113503,196839,198400,221058,250372],[0.6871770135734415,5.523458920524919,4.270695952029551,0.691153161953081,0.691153161953081,4.830311739964974,0.691153161953081,4.607168188650764,3.8187108282864943,4.607168188650764,2.5530444549552183,4.607168188650764,4.270695952029551,4.270695952029551,4.137164559405029,4.270695952029551,0.691153161953081,4.607168188650764,2.5530444549552183])",0.0
R176,"[buy, civil, together, three, position., share, performance, blood, future., seem, structure, financial, project, business, guess., population, right, sound., experts, discuss, ongoing, developments, economic, growth.]","(262144,[9635,43339,50886,59514,64859,67288,72462,90058,96005,116782,117991,131519,132465,147224,156055,172196,177466,192742,196975,213760,229166,237388,241735,244425],[5.117993812416755,4.830311739964974,4.019381523748645,3.914021008090819,4.019381523748645,2.7200985396183848,0.6871770135734415,2.920769235080536,4.42484663185681,3.8187108282864943,4.42484663185681,3.8187108282864943,4.607168188650764,4.019381523748645,5.117993812416755,4.42484663185681,0.691153161953081,0.6832166123573445,0.691153161953081,3.914021008090819,4.019381523748645,4.137164559405029,3.914021008090819,4.830311739964974])",1.0
F105,"[suddenly., medical, reveal, painting, include, born, animal., go, white, top., —, shocking, claims, hoax, surface, internet.]","(262144,[3665,29689,35623,38426,57226,75571,76162,101641,107481,138905,148675,149523,160329,172099,198400,209084],[0.6871770135734415,4.830311739964974,0.691153161953081,0.691153161953081,4.42484663185681,4.270695952029551,0.691153161953081,2.60568818844064,4.270695952029551,4.019381523748645,4.137164559405029,5.523458920524919,4.830311739964974,4.019381523748645,0.691153161953081,4.607168188650764])",0.0
F031,"[white, fly, begin, fund, decade, nor., pick, read, goal, song., —, shocking, claims, miracle, drug, surface, internet.]","(262144,[3665,35623,38426,39928,53570,68657,75571,76162,80950,104220,131016,143543,198400,205460,223998,257017,258654],[0.6871770135734415,0.691153161953081,0.691153161953081,4.019381523748645,4.019381523748645,4.137164559405029,4.270695952029551,0.691153161953081,4.830311739964974,3.8187108282864943,3.125563647726549,5.523458920524919,0.691153161953081,2.849310271098391,4.607168188650764,3.6516567436233283,4.42484663185681])",0.0
R206,"[know, point, tax., floor, rich, beyond, military, window, everybody., per, media, fly, behavior, season., experts, discuss, ongoing, developments, research.]","(262144,[3657,12650,25491,39928,63045,72462,93722,123343,140931,148880,149300,151252,177466,192742,196975,221812,231697,256054,258463],[4.137164559405029,4.137164559405029,4.137164559405029,4.019381523748645,3.914021008090819,0.6871770135734415,2.8844015909096608,4.137164559405029,4.830311739964974,4.270695952029551,5.117993812416755,5.117993812416755,0.691153161953081,0.6832166123573445,0.691153161953081,3.6516567436233283,4.830311739964974,5.523458920524919,4.607168188650764])",1.0
F238,"[resource, assume, pm, team, agency., fund, watch, strong, particular., —, shocking, claims, secret, cure, surface, internet.]","(262144,[3665,35623,38426,76162,90715,92891,149910,179731,181736,197209,198400,214210,229604,235700,250372,258654],[0.6871770135734415,0.691153161953081,0.691153161953081,0.691153161953081,4.830311739964974,2.5530444549552183,3.914021008090819,4.830311739964974,3.914021008090819,4.830311739964974,0.691153161953081,4.019381523748645,4.137164559405029,4.607168188650764,2.5530444549552183,4.42484663185681])",0.0
R027,"[establish, guy, thousand, mother, less, special., experts, discuss, ongoing, developments, climate, change.]","(262144,[10251,72462,73499,94590,105627,161102,177466,185509,192742,196975,210238,245426],[4.607168188650764,0.6871770135734415,2.7508701982851385,5.523458920524919,4.42484663185681,4.019381523748645,0.691153161953081,2.849310271098391,0.6832166123573445,0.691153161953081,3.8187108282864943,3.914021008090819])",1.0
F169,"[serve, two, worker, tonight., capital, computer., —, shocking, claims, government, cover-up, surface, internet.]","(262144,[3665,11949,35623,38426,56627,76162,93444,111168,132517,198400,221709,237937,258728],[0.6871770135734415,4.137164559405029,0.691153161953081,0.691153161953081,2.8844015909096608,0.691153161953081,4.137164559405029,4.42484663185681,2.997730276216664,0.691153161953081,4.270695952029551,4.830311739964974,4.607168188650764])",0.0
F208,"[various, security, month, send, responsibility, trial, friend., onto, safe, soon, he., —, shocking, claims, aliens, surface, internet.]","(262144,[2162,3665,11018,35623,38426,75181,76162,80431,143057,160334,160983,173564,178266,194186,198400,231697,243875],[4.137164559405029,0.6871770135734415,4.42484663185681,0.691153161953081,0.691153161953081,4.137164559405029,0.691153161953081,4.607168188650764,4.019381523748645,4.270695952029551,4.019381523748645,4.830311739964974,2.958509563063383,4.270695952029551,0.691153161953081,4.830311739964974,4.607168188650764])",0.0
F212,"[society, surface, chance, learn, number, seven, fear., —, shocking, claims, miracle, drug, surface, internet.]","(262144,[3665,31599,35623,38202,38426,76162,131016,133834,135239,181087,198400,205460,246711],[1.374354027146883,4.830311739964974,0.691153161953081,4.019381523748645,0.691153161953081,0.691153161953081,3.125563647726549,4.019381523748645,4.019381523748645,3.914021008090819,0.691153161953081,2.849310271098391,4.270695952029551])",0.0
F032,"[miss, wall, certainly, american., dinner, power, card, young, act., shake, population, administration, approach, out., mrs, soldier, series, attorney, film., —, shocking, claims, hoax, surface, internet.]","(262144,[3665,5703,19263,34381,35623,36225,38308,38426,54001,59514,72165,76162,78896,89071,101641,102548,110689,123874,137415,150992,196573,198400,201479,232384,232735],[0.6871770135734415,5.523458920524919,4.42484663185681,5.117993812416755,0.691153161953081,4.42484663185681,3.7316994512968646,0.691153161953081,4.270695952029551,3.914021008090819,4.019381523748645,0.691153161953081,3.8187108282864943,5.523458920524919,2.60568818844064,4.607168188650764,4.607168188650764,5.523458920524919,4.137164559405029,3.914021008090819,4.42484663185681,0.691153161953081,4.137164559405029,4.019381523748645,4.42484663185681])",0.0
F109,"[according, term, forget, special, include, continue, eye, both., writer, possible, thus, support., —, shocking, claims, hoax, surface, internet.]","(262144,[3665,3866,20575,33180,35623,38426,39239,73018,76162,77715,101641,138905,179514,196620,198400,216308,227860,231213],[0.6871770135734415,4.830311739964974,4.607168188650764,4.607168188650764,0.691153161953081,0.691153161953081,4.270695952029551,4.270695952029551,0.691153161953081,5.117993812416755,2.60568818844064,4.019381523748645,4.607168188650764,4.42484663185681,0.691153161953081,4.019381523748645,4.270695952029551,4.137164559405029])",0.0
R111,"[necessary, allow, street, tonight, seven., mrs, read, go, institution, address, expect, certainly., pay, forget, phone, glass., experts, discuss, ongoing, developments, policy.]","(262144,[5078,6122,6913,53307,53570,53915,70292,72462,73018,73853,122832,133243,137415,148675,156216,177466,189827,192742,196975,208747,239713],[4.607168188650764,4.270695952029551,5.117993812416755,3.914021008090819,4.019381523748645,4.270695952029551,3.7316994512968646,0.6871770135734415,4.270695952029551,4.42484663185681,2.8154087194227095,3.8187108282864943,4.137164559405029,4.137164559405029,4.830311739964974,0.691153161953081,4.42484663185681,0.6832166123573445,0.691153161953081,5.523458920524919,3.914021008090819])",1.0
F078,"[environment, card, result, official, yeah, compare., —, shocking, claims, aliens, surface, internet.]","(262144,[3665,35623,38426,44133,76162,82065,178266,198400,232384,232951,234570,254543],[0.6871770135734415,0.691153161953081,0.691153161953081,4.42484663185681,0.691153161953081,4.607168188650764,2.958509563063383,0.691153161953081,4.019381523748645,3.8187108282864943,4.607168188650764,4.270695952029551])",0.0
R105,"[believe, situation, image, close., talk, concern, daughter, woman, bad., experts, discuss, ongoing, developments, budget, report.]","(262144,[30600,72125,72462,74375,110577,135923,146511,157856,173511,177466,192742,195055,196975,222688,225157],[2.661258039595451,4.42484663185681,0.6871770135734415,4.607168188650764,5.117993812416755,4.42484663185681,5.523458920524919,3.7316994512968646,4.270695952029551,0.691153161953081,0.6832166123573445,2.5530444549552183,0.691153161953081,4.830311739964974,4.270695952029551])",1.0
F196,"[pass, wonder, seat., every, economic, start., —, shocking, claims, government, cover-up, surface, internet.]","(262144,[3665,35623,38426,56627,67288,76162,132517,176497,184280,198400,218721,234580,257267],[0.6871770135734415,0.691153161953081,0.691153161953081,2.8844015909096608,2.7200985396183848,0.691153161953081,2.997730276216664,4.42484663185681,4.607168188650764,0.691153161953081,4.830311739964974,5.117993812416755,4.607168188650764])",0.0
F118,"[good, government, memory, somebody, fine, teacher, some., side, effect, risk, wish, news, simply, eight., player, old, along, life, according., —, shocking, claims, immortal, jellyfish, surface, internet.]","(262144,[2325,3665,10077,20719,31924,35623,38426,49185,52306,53140,56627,76162,80058,113432,142031,152065,166372,166936,172517,180275,182235,192394,198400,233148,245951,246124],[4.137164559405029,0.6871770135734415,4.270695952029551,3.914021008090819,4.830311739964974,0.691153161953081,0.691153161953081,4.137164559405029,2.7508701982851385,4.607168188650764,2.8844015909096608,0.691153161953081,4.607168188650764,4.830311739964974,5.117993812416755,4.019381523748645,2.7508701982851385,4.270695952029551,4.270695952029551,5.117993812416755,4.270695952029551,4.137164559405029,0.691153161953081,4.42484663185681,4.137164559405029,5.523458920524919])",0.0
F077,"[individual, western, pattern, adult, movie., decision, them., american, support, analysis, nature, keep, feeling., —, shocking, claims, secret, cure, surface, internet.]","(262144,[3665,17132,32890,35623,38426,76162,92891,94043,119569,138836,150224,154637,157270,159368,177817,188235,198400,223753,224635,250372],[0.6871770135734415,3.914021008090819,4.270695952029551,0.691153161953081,0.691153161953081,0.691153161953081,2.5530444549552183,4.607168188650764,4.607168188650764,3.914021008090819,4.42484663185681,5.523458920524919,3.8187108282864943,5.523458920524919,4.019381523748645,4.42484663185681,0.691153161953081,4.830311739964974,4.137164559405029,2.5530444549552183])",0.0
F070,"[phone, gas, beautiful., also, season, cultural, stage, thought, face, couple., suddenly, system, wear, care, expert, lawyer, democrat., —, shocking, claims, government, cover-up, surface, internet.]","(262144,[3665,6122,12036,35623,38426,55270,56627,76162,85085,103863,104516,109230,132517,134741,142343,147136,160860,193222,198400,223518,235665,239685,247026,247394],[0.6871770135734415,4.270695952029551,5.117993812416755,0.691153161953081,0.691153161953081,4.270695952029551,2.8844015909096608,0.691153161953081,3.6516567436233283,4.830311739964974,4.830311739964974,4.270695952029551,2.997730276216664,4.42484663185681,3.914021008090819,5.117993812416755,4.019381523748645,4.607168188650764,0.691153161953081,4.019381523748645,4.137164559405029,4.270695952029551,3.6516567436233283,4.270695952029551])",0.0
F041,"[baby, force, key, cost, car, president, thing., apply, upon, though., —, shocking, claims, immortal, jellyfish, surface, internet.]","(262144,[3665,35623,38426,52306,56103,71578,76162,137151,146794,150212,153178,162155,166372,176996,198400,200560,258431],[0.6871770135734415,0.691153161953081,0.691153161953081,2.7508701982851385,4.270695952029551,4.019381523748645,0.691153161953081,4.607168188650764,4.42484663185681,5.523458920524919,4.607168188650764,4.019381523748645,2.7508701982851385,3.577548771469606,0.691153161953081,4.019381523748645,4.137164559405029])",0.0
R026,"[start, church, manage, notice, we., force, stay, throughout, agent., stage, special, send, social, claim., experts, discuss, ongoing, developments, policy.]","(262144,[14524,16004,20575,42299,56103,68716,71895,72462,73249,93540,97964,118617,122832,177466,192742,196975,205397,223518,243875],[5.523458920524919,3.914021008090819,4.607168188650764,4.019381523748645,4.270695952029551,4.42484663185681,4.42484663185681,0.6871770135734415,4.270695952029551,5.117993812416755,4.830311739964974,3.914021008090819,2.8154087194227095,0.691153161953081,0.6832166123573445,0.691153161953081,4.270695952029551,4.019381523748645,4.607168188650764])",1.0
R207,"[television, president, language, fine, meet, business., week, across, need, sense, order., experts, discuss, ongoing, developments, policy.]","(262144,[50777,61676,72462,83161,116836,122832,142418,153178,153524,177466,192742,196946,196975,201511,205938,245951],[4.607168188650764,5.117993812416755,0.6871770135734415,4.019381523748645,4.019381523748645,2.8154087194227095,4.137164559405029,4.607168188650764,3.914021008090819,0.691153161953081,0.6832166123573445,4.42484663185681,0.691153161953081,4.137164559405029,5.523458920524919,4.137164559405029])",1.0
F163,"[early, news, catch, care., scene, doctor, lead, cut, serious, doctor., learn, face, activity, agreement, image., —, shocking, claims, secret, cure, surface, internet.]","(262144,[2622,3665,35623,38426,49185,71117,76162,92891,96285,100221,102006,150244,156804,181087,185021,185228,187436,198400,244857,247394,250372,253518],[4.607168188650764,0.6871770135734415,0.691153161953081,0.691153161953081,4.137164559405029,4.137164559405029,0.691153161953081,2.5530444549552183,4.830311739964974,4.42484663185681,4.270695952029551,5.523458920524919,4.019381523748645,3.914021008090819,4.270695952029551,3.8187108282864943,4.019381523748645,0.691153161953081,3.914021008090819,4.270695952029551,2.5530444549552183,4.019381523748645])",0.0
F171,"[environment, whatever, pattern, service, industry, detail., write, learn, executive, green, condition, necessary., safe, need, positive, describe, trial., —, shocking, claims, government, cover-up, surface, internet.]","(262144,[3665,11018,35623,38426,43756,49250,56627,76162,83161,84640,119214,132517,138845,141144,146341,146704,159799,162801,181087,183375,193443,198400,223753,232951],[0.6871770135734415,4.42484663185681,0.691153161953081,0.691153161953081,4.137164559405029,4.607168188650764,2.8844015909096608,0.691153161953081,4.019381523748645,3.8187108282864943,4.270695952029551,2.997730276216664,4.270695952029551,4.830311739964974,4.019381523748645,4.830311739964974,4.830311739964974,4.830311739964974,3.914021008090819,3.914021008090819,5.523458920524919,0.691153161953081,4.830311739964974,3.8187108282864943])",0.0
F139,"[place, region, way, serious., little, name, individual, director, always, southern, look., capital, source, grow, data, rest, night, state., —, shocking, claims, immortal, jellyfish, surface, internet.]","(262144,[3665,3775,3924,13981,14619,23273,35119,35623,38426,51471,52306,70998,76162,79779,91649,157270,160735,166372,189957,198400,199567,203615,221709,242022,253860],[0.6871770135734415,4.137164559405029,4.607168188650764,4.137164559405029,4.830311739964974,5.117993812416755,4.270695952029551,0.691153161953081,0.691153161953081,4.830311739964974,2.7508701982851385,4.270695952029551,0.691153161953081,3.8187108282864943,5.117993812416755,3.8187108282864943,4.607168188650764,2.7508701982851385,4.270695952029551,0.691153161953081,4.270695952029551,4.270695952029551,4.270695952029551,4.019381523748645,4.607168188650764])",0.0
F120,"[number, table, environment, local, career, star, write., summer, event, public, business, start, house, draw., —, shocking, claims, miracle, drug, surface, internet.]","(262144,[3665,16004,35623,38426,76162,100466,102921,114395,116782,131016,135239,167401,174506,186335,198400,198836,205460,205472,211756,213314,232951],[0.6871770135734415,3.914021008090819,0.691153161953081,0.691153161953081,0.691153161953081,4.137164559405029,4.830311739964974,4.137164559405029,3.8187108282864943,3.125563647726549,4.019381523748645,4.270695952029551,3.0385522707369192,5.117993812416755,0.691153161953081,4.019381523748645,2.849310271098391,4.607168188650764,4.019381523748645,4.42484663185681,3.8187108282864943])",0.0
F146,"[artist, audience, possible, several, marriage, bank, particular, indeed., choice, serve, support, night, especially, detail., begin, audience, heavy, quickly., —, shocking, claims, mind, control, surface, internet.]","(262144,[1797,3114,3665,11949,35623,38426,59317,76162,89628,133192,139371,146390,146704,152963,165688,170688,177817,189957,198400,212560,224909,227860,236565,257017],[4.270695952029551,4.830311739964974,0.6871770135734415,4.137164559405029,0.691153161953081,0.691153161953081,4.019381523748645,0.691153161953081,4.830311739964974,4.137164559405029,3.6516567436233283,4.830311739964974,4.830311739964974,3.8187108282864943,2.8154087194227095,2.920769235080536,4.019381523748645,4.270695952029551,0.691153161953081,8.274329118810059,4.137164559405029,4.270695952029551,4.270695952029551,3.6516567436233283])",0.0
R115,"[result, music, keep, raise, because., stand, food, get, model, society, mouth., produce, environmental, within, much, travel, must., experts, discuss, ongoing, developments, research.]","(262144,[13971,19371,25337,32890,49574,72462,76764,87623,93722,106672,121133,131250,131449,155001,177466,192742,196975,208158,246711,250795,252722,254543],[4.607168188650764,4.137164559405029,3.577548771469606,4.270695952029551,4.270695952029551,0.6871770135734415,4.137164559405029,4.42484663185681,2.8844015909096608,4.270695952029551,4.42484663185681,4.42484663185681,4.42484663185681,4.830311739964974,0.691153161953081,0.6832166123573445,0.691153161953081,4.019381523748645,4.270695952029551,4.830311739964974,4.42484663185681,4.270695952029551])",1.0
